signature_id	signature_label	dataset	condition_short	age_label	sex	collection	pathway	direction	a	b	c	d	odds_ratio	pval	padj	log2OR
Acarbose_12m_male	Acarbose_12m_male	GSE131754	Acarbose	12m	male	Hallmark	HALLMARK_WNT_BETA_CATENIN_SIGNALING	Up	0	40	39	12441	0	1	1	#NAME?
Acarbose_12m_male	Acarbose_12m_male	GSE131754	Acarbose	12m	male	Hallmark	HALLMARK_XENOBIOTIC_METABOLISM	Up	4	36	190	12290	7.182440952	0.003302974	0.082574348	2.844474227
Acarbose_12m_male	Acarbose_12m_male	GSE131754	Acarbose	12m	male	Hallmark	HALLMARK_ADIPOGENESIS	Down	1	25	195	12299	2.522569507	0.336788819	0.897310126	1.334894022
Acarbose_12m_male	Acarbose_12m_male	GSE131754	Acarbose	12m	male	Hallmark	HALLMARK_ALLOGRAFT_REJECTION	Down	2	24	183	12311	5.604149534	0.055978592	0.470967904	2.486495451
Acarbose_12m_male	Acarbose_12m_male	GSE131754	Acarbose	12m	male	Hallmark	HALLMARK_ANDROGEN_RESPONSE	Down	0	26	97	12397	0	1	1	#NAME?
Acarbose_12m_male	Acarbose_12m_male	GSE131754	Acarbose	12m	male	Hallmark	HALLMARK_ANGIOGENESIS	Down	0	26	35	12459	0	1	1	#NAME?
Acarbose_12m_male	Acarbose_12m_male	GSE131754	Acarbose	12m	male	Hallmark	HALLMARK_APICAL_JUNCTION	Down	1	25	175	12319	2.815333324	0.308200522	0.897310126	1.493305742
Acarbose_12m_male	Acarbose_12m_male	GSE131754	Acarbose	12m	male	Hallmark	HALLMARK_APICAL_SURFACE	Down	0	26	38	12456	0	1	1	#NAME?
Acarbose_12m_male	Acarbose_12m_male	GSE131754	Acarbose	12m	male	Hallmark	HALLMARK_APOPTOSIS	Down	0	26	155	12339	0	1	1	#NAME?
Acarbose_12m_male	Acarbose_12m_male	GSE131754	Acarbose	12m	male	Hallmark	HALLMARK_BILE_ACID_METABOLISM	Down	0	26	108	12386	0	1	1	#NAME?
Acarbose_12m_male	Acarbose_12m_male	GSE131754	Acarbose	12m	male	Hallmark	HALLMARK_CHOLESTEROL_HOMEOSTASIS	Down	0	26	75	12419	0	1	1	#NAME?
Acarbose_12m_male	Acarbose_12m_male	GSE131754	Acarbose	12m	male	Hallmark	HALLMARK_COAGULATION	Down	0	26	134	12360	0	1	1	#NAME?
Acarbose_12m_male	Acarbose_12m_male	GSE131754	Acarbose	12m	male	Hallmark	HALLMARK_COMPLEMENT	Down	2	24	184	12310	5.573916581	0.056516148	0.470967904	2.478691411
Acarbose_12m_male	Acarbose_12m_male	GSE131754	Acarbose	12m	male	Hallmark	HALLMARK_DNA_REPAIR	Down	0	26	149	12345	0	1	1	#NAME?
Acarbose_12m_male	Acarbose_12m_male	GSE131754	Acarbose	12m	male	Hallmark	HALLMARK_E2F_TARGETS	Down	1	25	198	12296	2.483752266	0.340977848	0.897310126	1.312521284
Acarbose_12m_male	Acarbose_12m_male	GSE131754	Acarbose	12m	male	Hallmark	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	Down	0	26	179	12315	0	1	1	#NAME?
Acarbose_12m_male	Acarbose_12m_male	GSE131754	Acarbose	12m	male	Hallmark	HALLMARK_ESTROGEN_RESPONSE_EARLY	Down	0	26	178	12316	0	1	1	#NAME?
Acarbose_12m_male	Acarbose_12m_male	GSE131754	Acarbose	12m	male	Hallmark	HALLMARK_ESTROGEN_RESPONSE_LATE	Down	0	26	174	12320	0	1	1	#NAME?
Acarbose_12m_male	Acarbose_12m_male	GSE131754	Acarbose	12m	male	Hallmark	HALLMARK_FATTY_ACID_METABOLISM	Down	2	24	146	12348	7.043608783	0.037480353	0.468504417	2.816314781
Acarbose_12m_male	Acarbose_12m_male	GSE131754	Acarbose	12m	male	Hallmark	HALLMARK_G2M_CHECKPOINT	Down	0	26	197	12297	0	1	1	#NAME?
Acarbose_12m_male	Acarbose_12m_male	GSE131754	Acarbose	12m	male	Hallmark	HALLMARK_GLYCOLYSIS	Down	1	25	185	12309	2.660996761	0.322639678	0.897310126	1.411966755
Acarbose_12m_male	Acarbose_12m_male	GSE131754	Acarbose	12m	male	Hallmark	HALLMARK_HEDGEHOG_SIGNALING	Down	0	26	31	12463	0	1	1	#NAME?
Acarbose_12m_male	Acarbose_12m_male	GSE131754	Acarbose	12m	male	Hallmark	HALLMARK_HEME_METABOLISM	Down	0	26	189	12305	0	1	1	#NAME?
Acarbose_12m_male	Acarbose_12m_male	GSE131754	Acarbose	12m	male	Hallmark	HALLMARK_HYPOXIA	Down	1	25	185	12309	2.660996761	0.322639678	0.897310126	1.411966755
Acarbose_12m_male	Acarbose_12m_male	GSE131754	Acarbose	12m	male	Hallmark	HALLMARK_IL2_STAT5_SIGNALING	Down	0	26	190	12304	0	1	1	#NAME?
Acarbose_12m_male	Acarbose_12m_male	GSE131754	Acarbose	12m	male	Hallmark	HALLMARK_IL6_JAK_STAT3_SIGNALING	Down	0	26	84	12410	0	1	1	#NAME?
Acarbose_12m_male	Acarbose_12m_male	GSE131754	Acarbose	12m	male	Hallmark	HALLMARK_INFLAMMATORY_RESPONSE	Down	1	25	175	12319	2.815333324	0.308200522	0.897310126	1.493305742
Acarbose_12m_male	Acarbose_12m_male	GSE131754	Acarbose	12m	male	Hallmark	HALLMARK_INTERFERON_ALPHA_RESPONSE	Down	3	23	96	12398	16.82667602	0.001092652	0.026666026	4.072678307
Acarbose_12m_male	Acarbose_12m_male	GSE131754	Acarbose	12m	male	Hallmark	HALLMARK_INTERFERON_GAMMA_RESPONSE	Down	4	22	196	12298	11.39949079	0.000717124	0.026666026	3.510897476
Acarbose_12m_male	Acarbose_12m_male	GSE131754	Acarbose	12m	male	Hallmark	HALLMARK_KRAS_SIGNALING_DN	Down	3	23	110	12384	14.67372695	0.001599962	0.026666026	3.875163439
Acarbose_12m_male	Acarbose_12m_male	GSE131754	Acarbose	12m	male	Hallmark	HALLMARK_KRAS_SIGNALING_UP	Down	1	25	182	12312	2.705485897	0.31833864	0.897310126	1.435887721
Acarbose_12m_male	Acarbose_12m_male	GSE131754	Acarbose	12m	male	Hallmark	HALLMARK_MITOTIC_SPINDLE	Down	0	26	199	12295	0	1	1	#NAME?
Acarbose_12m_male	Acarbose_12m_male	GSE131754	Acarbose	12m	male	Hallmark	HALLMARK_MTORC1_SIGNALING	Down	1	25	194	12300	2.535774768	0.335386795	0.897310126	1.342426608
Acarbose_12m_male	Acarbose_12m_male	GSE131754	Acarbose	12m	male	Hallmark	HALLMARK_MYC_TARGETS_V1	Down	0	26	195	12299	0	1	1	#NAME?
Acarbose_12m_male	Acarbose_12m_male	GSE131754	Acarbose	12m	male	Hallmark	HALLMARK_MYC_TARGETS_V2	Down	0	26	57	12437	0	1	1	#NAME?
Acarbose_12m_male	Acarbose_12m_male	GSE131754	Acarbose	12m	male	Hallmark	HALLMARK_MYOGENESIS	Down	0	26	173	12321	0	1	1	#NAME?
Acarbose_12m_male	Acarbose_12m_male	GSE131754	Acarbose	12m	male	Hallmark	HALLMARK_NOTCH_SIGNALING	Down	0	26	32	12462	0	1	1	#NAME?
Acarbose_12m_male	Acarbose_12m_male	GSE131754	Acarbose	12m	male	Hallmark	HALLMARK_OXIDATIVE_PHOSPHORYLATION	Down	0	26	185	12309	0	1	1	#NAME?
Acarbose_12m_male	Acarbose_12m_male	GSE131754	Acarbose	12m	male	Hallmark	HALLMARK_P53_PATHWAY	Down	1	25	189	12305	2.603865671	0.32833382	0.897310126	1.380655024
Acarbose_12m_male	Acarbose_12m_male	GSE131754	Acarbose	12m	male	Hallmark	HALLMARK_PANCREAS_BETA_CELLS	Down	0	26	18	12476	0	1	1	#NAME?
Acarbose_12m_male	Acarbose_12m_male	GSE131754	Acarbose	12m	male	Hallmark	HALLMARK_PEROXISOME	Down	0	26	91	12403	0	1	1	#NAME?
Acarbose_12m_male	Acarbose_12m_male	GSE131754	Acarbose	12m	male	Hallmark	HALLMARK_PI3K_AKT_MTOR_SIGNALING	Down	1	25	98	12396	5.058347553	0.186667591	0.897310126	2.338666166
Acarbose_12m_male	Acarbose_12m_male	GSE131754	Acarbose	12m	male	Hallmark	HALLMARK_PROTEIN_SECRETION	Down	1	25	91	12403	5.450712111	0.174653641	0.897310126	2.446444724
Acarbose_12m_male	Acarbose_12m_male	GSE131754	Acarbose	12m	male	Hallmark	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	Down	0	26	48	12446	0	1	1	#NAME?
Acarbose_12m_male	Acarbose_12m_male	GSE131754	Acarbose	12m	male	Hallmark	HALLMARK_SPERMATOGENESIS	Down	0	26	85	12409	0	1	1	#NAME?
Acarbose_12m_male	Acarbose_12m_male	GSE131754	Acarbose	12m	male	Hallmark	HALLMARK_TGF_BETA_SIGNALING	Down	0	26	52	12442	0	1	1	#NAME?
Acarbose_12m_male	Acarbose_12m_male	GSE131754	Acarbose	12m	male	Hallmark	HALLMARK_TNFA_SIGNALING_VIA_NFKB	Down	1	25	189	12305	2.603865671	0.32833382	0.897310126	1.380655024
Acarbose_12m_male	Acarbose_12m_male	GSE131754	Acarbose	12m	male	Hallmark	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	Down	0	26	110	12384	0	1	1	#NAME?
Acarbose_12m_male	Acarbose_12m_male	GSE131754	Acarbose	12m	male	Hallmark	HALLMARK_UV_RESPONSE_DN	Down	0	26	140	12354	0	1	1	#NAME?
Acarbose_12m_male	Acarbose_12m_male	GSE131754	Acarbose	12m	male	Hallmark	HALLMARK_UV_RESPONSE_UP	Down	0	26	142	12352	0	1	1	#NAME?
Acarbose_12m_male	Acarbose_12m_male	GSE131754	Acarbose	12m	male	Hallmark	HALLMARK_WNT_BETA_CATENIN_SIGNALING	Down	0	26	39	12455	0	1	1	#NAME?
Acarbose_12m_male	Acarbose_12m_male	GSE131754	Acarbose	12m	male	Hallmark	HALLMARK_XENOBIOTIC_METABOLISM	Down	1	25	193	12301	2.548954268	0.333981922	0.897310126	1.34990549
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_ADIPOGENESIS	Up	0	200	196	12124	0	0.079497235	0.248428859	#NAME?
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_ALLOGRAFT_REJECTION	Up	2	198	183	12137	0.669940045	1	1	-0.577896105
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_ANDROGEN_RESPONSE	Up	7	193	90	12230	4.927123354	0.000912412	0.007603431	2.300745591
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_ANGIOGENESIS	Up	0	200	35	12285	0	1	1	#NAME?
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_APICAL_JUNCTION	Up	1	199	175	12145	0.348762219	0.534463033	0.879088533	-1.519684331
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_APICAL_SURFACE	Up	1	199	37	12283	1.668107807	0.458191605	0.804953519	0.738212531
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_APOPTOSIS	Up	3	197	152	12168	1.219052312	0.739633061	1	0.285760037
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_BILE_ACID_METABOLISM	Up	4	196	104	12216	2.396827292	0.09457921	0.262720028	1.261125957
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_CHOLESTEROL_HOMEOSTASIS	Up	4	196	71	12249	3.520059447	0.031889866	0.122653332	1.815599793
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_COAGULATION	Up	1	199	133	12187	0.460480327	0.727239899	1	-1.118788574
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_COMPLEMENT	Up	1	199	185	12135	0.329639098	0.376075057	0.792926694	-1.601040725
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_DNA_REPAIR	Up	4	196	145	12175	1.713481163	0.304772453	0.692664665	0.776930332
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_E2F_TARGETS	Up	3	197	196	12124	0.941991249	1	1	-0.086214437
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	Up	5	195	174	12146	1.789702479	0.213720939	0.534302349	0.839719773
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_ESTROGEN_RESPONSE_EARLY	Up	8	192	170	12150	2.977456021	0.007806403	0.039032014	1.574080199
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_ESTROGEN_RESPONSE_LATE	Up	9	191	165	12155	3.470530743	0.001916233	0.013687381	1.795156309
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_FATTY_ACID_METABOLISM	Up	5	195	143	12177	2.183285003	0.088621391	0.260651151	1.12650047
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_G2M_CHECKPOINT	Up	3	197	194	12126	0.951858764	1	1	-0.071180572
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_GLYCOLYSIS	Up	4	196	182	12138	1.361010413	0.545034891	0.879088533	0.444678105
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_HEDGEHOG_SIGNALING	Up	0	200	31	12289	0	1	1	#NAME?
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_HEME_METABOLISM	Up	9	191	180	12140	3.177454789	0.003345697	0.019248351	1.667871598
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_HYPOXIA	Up	10	190	176	12144	3.631186383	0.000808994	0.007603431	1.860440983
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_IL2_STAT5_SIGNALING	Up	6	194	184	12136	2.039704163	0.13012765	0.342441185	1.02835992
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_IL6_JAK_STAT3_SIGNALING	Up	0	200	84	12236	0	0.646655544	1	#NAME?
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_INFLAMMATORY_RESPONSE	Up	2	198	174	12146	0.705112821	1	1	-0.504073981
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_INTERFERON_ALPHA_RESPONSE	Up	0	200	99	12221	0	0.412321881	0.792926694	#NAME?
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_INTERFERON_GAMMA_RESPONSE	Up	2	198	198	12122	0.618423985	0.773967592	1	-0.693331821
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_KRAS_SIGNALING_DN	Up	3	197	110	12210	1.690256519	0.430803463	0.79778419	0.757242211
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_KRAS_SIGNALING_UP	Up	3	197	180	12140	1.027078834	0.768930639	1	0.038546921
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_MITOTIC_SPINDLE	Up	3	197	196	12124	0.941991249	1	1	-0.086214437
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_MTORC1_SIGNALING	Up	11	189	184	12136	3.838000714	0.000296469	0.003705865	1.94035498
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_MYC_TARGETS_V1	Up	7	193	188	12132	2.340269538	0.037090804	0.132467158	1.2266747
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_MYC_TARGETS_V2	Up	4	196	53	12267	4.721558475	0.012910684	0.058684929	2.239263138
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_MYOGENESIS	Up	6	194	167	12153	2.250426122	0.059144404	0.197148014	1.170198204
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_NOTCH_SIGNALING	Up	1	199	31	12289	1.991902261	0.403068707	0.792926694	0.994146859
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_OXIDATIVE_PHOSPHORYLATION	Up	2	198	183	12137	0.669940045	1	1	-0.577896105
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_P53_PATHWAY	Up	9	191	181	12139	3.159641262	0.003464703	0.019248351	1.659760767
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_PANCREAS_BETA_CELLS	Up	1	199	17	12303	3.636373255	0.251781257	0.599479183	1.862500292
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_PEROXISOME	Up	1	199	90	12230	0.6828757	1	1	-0.550305099
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_PI3K_AKT_MTOR_SIGNALING	Up	1	199	98	12222	0.626723222	1	1	-0.674099646
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_PROTEIN_SECRETION	Up	0	200	92	12228	0	0.408054282	0.792926694	#NAME?
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	Up	0	200	48	12272	0	1	1	#NAME?
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_SPERMATOGENESIS	Up	1	199	84	12236	0.732008706	1	1	-0.450067287
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_TGF_BETA_SIGNALING	Up	0	200	52	12268	0	1	1	#NAME?
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_TNFA_SIGNALING_VIA_NFKB	Up	12	188	178	12142	4.352862895	5.37E-05	0.002305042	2.121964579
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	Up	5	195	105	12215	2.982409207	0.031493948	0.122653332	1.576478219
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_UV_RESPONSE_DN	Up	1	199	139	12181	0.44038729	0.729624763	1	-1.183155263
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_UV_RESPONSE_UP	Up	10	190	132	12188	4.858252808	9.22E-05	0.002305042	2.280437565
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_WNT_BETA_CATENIN_SIGNALING	Up	1	199	38	12282	1.624077309	0.466873041	0.804953519	0.699620309
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_XENOBIOTIC_METABOLISM	Up	11	189	183	12137	3.859272572	0.00028364	0.003705865	1.948328942
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_ADIPOGENESIS	Down	1	199	195	12125	0.312477273	0.380540964	0.936556711	-1.678176832
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_ALLOGRAFT_REJECTION	Down	5	195	180	12140	1.729242328	0.224276541	0.864418526	0.790140056
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_ANDROGEN_RESPONSE	Down	2	198	95	12225	1.29980731	0.669195347	1	0.378297767
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_ANGIOGENESIS	Down	0	200	35	12285	0	1	1	#NAME?
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_APICAL_JUNCTION	Down	1	199	175	12145	0.348762219	0.534463033	1	-1.519684331
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_APICAL_SURFACE	Down	0	200	38	12282	0	1	1	#NAME?
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_APOPTOSIS	Down	2	198	153	12167	0.80327364	1	1	-0.316036561
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_BILE_ACID_METABOLISM	Down	6	194	102	12218	3.704141693	0.007667696	0.127794927	1.889139286
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_CHOLESTEROL_HOMEOSTASIS	Down	3	197	72	12248	2.590140329	0.118154582	0.611378125	1.373030262
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_COAGULATION	Down	3	197	131	12189	1.41686847	0.476028948	1	0.502705837
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_COMPLEMENT	Down	2	198	184	12136	0.666244343	0.772451864	1	-0.585876717
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_DNA_REPAIR	Down	1	199	148	12172	0.413302317	0.735007807	1	-1.274730644
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_E2F_TARGETS	Down	3	197	196	12124	0.941991249	1	1	-0.086214437
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	Down	0	200	179	12141	0	0.122275625	0.611378125	#NAME?
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_ESTROGEN_RESPONSE_EARLY	Down	0	200	178	12142	0	0.12175191	0.611378125	#NAME?
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_ESTROGEN_RESPONSE_LATE	Down	1	199	173	12147	0.352852127	0.53272225	1	-1.502864386
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_FATTY_ACID_METABOLISM	Down	4	196	144	12176	1.7255213	0.302894292	0.936556711	0.787032282
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_G2M_CHECKPOINT	Down	0	200	197	12123	0	0.079711943	0.569371024	#NAME?
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_GLYCOLYSIS	Down	3	197	183	12137	1.009986279	1	1	0.014335693
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_HEDGEHOG_SIGNALING	Down	1	199	30	12290	2.058452546	0.393353819	0.936556711	1.04156019
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_HEME_METABOLISM	Down	1	199	188	12132	0.324298854	0.376996214	0.936556711	-1.624604167
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_HYPOXIA	Down	6	194	180	12140	2.0857361	0.077927525	0.569371024	1.060556631
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_IL2_STAT5_SIGNALING	Down	8	192	182	12138	2.778445364	0.011319488	0.141493598	1.474277871
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_IL6_JAK_STAT3_SIGNALING	Down	2	198	82	12238	1.507417659	0.389281966	0.936556711	0.592079199
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_INFLAMMATORY_RESPONSE	Down	5	195	171	12149	1.821687252	0.208864586	0.864418526	0.865275298
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_INTERFERON_ALPHA_RESPONSE	Down	13	187	86	12234	9.885947688	5.54E-09	2.77E-07	3.305379272
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_INTERFERON_GAMMA_RESPONSE	Down	15	185	185	12135	5.317527337	7.29E-07	1.82E-05	2.410755545
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_KRAS_SIGNALING_DN	Down	1	199	112	12208	0.547757955	1	1	-0.868389562
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_KRAS_SIGNALING_UP	Down	2	198	181	12139	0.677453952	1	1	-0.561805208
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_MITOTIC_SPINDLE	Down	1	199	198	12122	0.307666753	0.382629103	0.936556711	-1.700559545
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_MTORC1_SIGNALING	Down	3	197	192	12128	0.961931832	1	1	-0.055993435
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_MYC_TARGETS_V1	Down	0	200	195	12125	0	0.079307087	0.569371024	#NAME?
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_MYC_TARGETS_V2	Down	1	199	56	12264	1.100493014	0.601468981	1	0.138149986
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_MYOGENESIS	Down	1	199	172	12148	0.354932748	0.531902181	1	-1.494382402
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_NOTCH_SIGNALING	Down	0	200	32	12288	0	1	1	#NAME?
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_OXIDATIVE_PHOSPHORYLATION	Down	1	199	184	12136	0.331457876	0.375850992	0.936556711	-1.593102561
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_P53_PATHWAY	Down	4	196	186	12134	1.331321479	0.550053671	1	0.412858987
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_PANCREAS_BETA_CELLS	Down	0	200	18	12302	0	1	1	#NAME?
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_PEROXISOME	Down	2	198	89	12231	1.388084936	0.658092849	1	0.473095848
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_PI3K_AKT_MTOR_SIGNALING	Down	2	198	97	12223	1.272801502	0.673105049	1	0.348007443
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_PROTEIN_SECRETION	Down	1	199	91	12229	0.675316742	1	1	-0.566363772
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	Down	0	200	48	12272	0	1	1	#NAME?
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_SPERMATOGENESIS	Down	1	199	84	12236	0.732008706	1	1	-0.450067287
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_TGF_BETA_SIGNALING	Down	0	200	52	12268	0	1	1	#NAME?
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_TNFA_SIGNALING_VIA_NFKB	Down	5	195	185	12135	1.681815588	0.233874119	0.864418526	0.750019522
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	Down	2	198	108	12212	1.142148171	0.695927414	1	0.191749823
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_UV_RESPONSE_DN	Down	1	199	139	12181	0.44038729	0.729624763	1	-1.183155263
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_UV_RESPONSE_UP	Down	1	199	141	12179	0.434069608	0.73064387	1	-1.204001682
CR_12m_female	CR_12m_female	GSE131754	CR	12m	female	Hallmark	HALLMARK_WNT_BETA_CATENIN_SIGNALING	Down	0	200	39	12281	0	1	1	#NAME?
